166,167,168,169,189,190,x,y
-87.52,-83.16,-156.0,-73.97,,-156.0,0.4734209768599814,1.3369806919879388
-87.52,-83.16,-156.0,-73.97,,-156.0,0.4734209768599814,1.3369806919879388
-156.0,-83.8,-156.0,-74.84,,-156.0,0.4734209768599814,1.3369806919879388
-156.0,-83.8,-156.0,-74.84,,-156.0,0.7976327599367582,1.332412740641623
-156.0,-82.44,-156.0,-75.88,,-156.0,0.7976327599367582,1.332412740641623
-156.0,-82.44,-156.0,-75.88,,-156.0,0.7976327599367582,1.332412740641623
-156.0,-82.44,-156.0,-75.88,,-156.0,0.7976327599367582,1.332412740641623
,-85.36,-121.48,-75.74,,-156.0,0.7976327599367582,1.332412740641623
,-85.36,-121.48,-75.74,,-156.0,0.7976327599367582,1.332412740641623
,-83.47,-120.45,-74.77,,-156.0,0.7976327599367582,1.332412740641623
,-83.47,-120.45,-74.77,,-156.0,0.7976327599367582,1.332412740641623
,-83.47,-120.45,-74.77,,-156.0,0.7976327599367582,1.332412740641623
,-83.8,-156.0,-74.93,,-156.0,0.7976327599367582,1.332412740641623
,-83.8,-156.0,-74.93,,-156.0,0.7976327599367582,1.332412740641623
,-85.13,,-77.05,,-156.0,0.7976327599367582,1.332412740641623
,-85.13,,-77.05,,-156.0,0.7976327599367582,1.332412740641623
,-85.13,,-77.05,,-156.0,0.7976327599367582,1.332412740641623
,-83.68,-156.0,-77.52,,-121.77,0.7976327599367582,1.332412740641623
,-83.68,-156.0,-77.52,,-121.77,0.7976327599367582,1.332412740641623
-121.63,-85.54,-156.0,-77.53,,-156.0,0.7976327599367582,1.332412740641623
-121.63,-85.54,-156.0,-77.53,,-156.0,0.7976327599367582,1.332412740641623
-121.63,-85.54,-156.0,-77.53,,-156.0,1.1343867626292758,1.3019236178846911
-88.32,-84.88,-156.0,-76.45,,-156.0,1.1343867626292758,1.3019236178846911
-88.32,-84.88,-156.0,-76.45,,-156.0,1.1343867626292758,1.3019236178846911
-156.0,-84.21,,-77.01,,-156.0,1.1343867626292758,1.3019236178846911
-156.0,-84.21,,-77.01,,-156.0,1.1343867626292758,1.3019236178846911
-156.0,-84.21,,-77.01,,-156.0,1.1343867626292758,1.3019236178846911
-156.0,-82.77,,-76.54,,,1.1343867626292758,1.3019236178846911
-156.0,-82.77,,-76.54,,,1.1343867626292758,1.3019236178846911
,-83.93,,-77.24,,,1.1343867626292758,1.3019236178846911
,-83.93,,-77.24,,,1.1343867626292758,1.3019236178846911
,-83.93,,-77.24,,,1.1343867626292758,1.3019236178846911
,-80.98,,-76.24,,,1.1343867626292758,1.3019236178846911
,-80.98,,-76.24,,,1.1343867626292758,1.3019236178846911
,-84.09,,-75.46,,-156.0,1.1343867626292758,1.3019236178846911
,-84.09,,-75.46,,-156.0,1.1343867626292758,1.3019236178846911
,-84.09,,-75.46,,-156.0,1.1343867626292758,1.3019236178846911
,-85.17,,-75.39,,-156.0,1.3880628271464548,1.2913364826070024
,-85.17,,-75.39,,-156.0,1.3880628271464548,1.2913364826070024
,-85.17,,-75.39,,-156.0,1.3880628271464548,1.2913364826070024
,-83.63,,-75.26,,-156.0,1.3880628271464548,1.2913364826070024
,-83.63,,-75.26,,-156.0,1.3880628271464548,1.2913364826070024
,-84.32,-121.26,-74.51,,-156.0,1.3880628271464548,1.2913364826070024
,-84.32,-121.26,-74.51,,-156.0,1.3880628271464548,1.2913364826070024
,-84.32,-121.26,-74.51,,-156.0,1.3880628271464548,1.2913364826070024
,-85.45,,-75.52,,-156.0,1.3880628271464548,1.2913364826070024
,-85.45,,-75.52,,-156.0,1.3880628271464548,1.2913364826070024
,-83.63,,-76.85,,-156.0,1.3880628271464548,1.2913364826070024
,-83.63,,-76.85,,-156.0,1.3880628271464548,1.2913364826070024
,-83.63,,-76.85,,-156.0,1.3880628271464548,1.2913364826070024
,-84.13,,-75.99,,-156.0,1.3880628271464548,1.2913364826070024
,-84.13,,-75.99,,-156.0,1.3880628271464548,1.2913364826070024
,-86.4,,-75.72,,-156.0,1.3880628271464548,1.2913364826070024
,-86.4,,-75.72,,-156.0,1.3880628271464548,1.2913364826070024
,-86.4,,-75.72,,-156.0,1.6704961995334109,1.2979386735127958
,-85.53,,-74.39,,-123.05,1.6704961995334109,1.2979386735127958
,-85.53,,-74.39,,-123.05,1.6704961995334109,1.2979386735127958
,-85.28,,-75.91,,-125.81,1.6704961995334109,1.2979386735127958
,-85.28,,-75.91,,-125.81,1.6704961995334109,1.2979386735127958
,-85.28,,-75.91,,-125.81,1.6704961995334109,1.2979386735127958
,-83.6,,-74.83,,-123.38,1.6704961995334109,1.2979386735127958
,-83.6,,-74.83,,-123.38,1.6704961995334109,1.2979386735127958
,-83.6,,-74.83,,-123.38,1.6704961995334109,1.2979386735127958
,-84.39,-122.73,-74.62,,-123.91,1.6704961995334109,1.2979386735127958
,-84.39,-122.73,-74.62,,-123.91,1.6704961995334109,1.2979386735127958
,-85.03,-156.0,-75.28,,-156.0,1.6704961995334109,1.2979386735127958
,-85.03,-156.0,-75.28,,-156.0,1.6704961995334109,1.2979386735127958
,-85.03,-156.0,-75.28,,-156.0,1.6704961995334109,1.2979386735127958
,-88.8,,-75.13,,-125.99,1.6704961995334109,1.2979386735127958
,-88.8,,-75.13,,-125.99,1.6704961995334109,1.2979386735127958
,-86.29,,-74.98,,-156.0,1.6704961995334109,1.2979386735127958
,-86.29,,-74.98,,-156.0,2.023063905394684,1.32933441501959
,-86.29,,-74.98,,-156.0,2.023063905394684,1.32933441501959
,-87.18,,-76.08,,-156.0,2.023063905394684,1.32933441501959
,-87.18,,-76.08,,-156.0,2.023063905394684,1.32933441501959
,-85.79,,-75.32,,-156.0,2.023063905394684,1.32933441501959
,-85.79,,-75.32,,-156.0,2.023063905394684,1.32933441501959
,-85.79,,-75.32,,-156.0,2.023063905394684,1.32933441501959
,-84.4,,-76.34,,,2.023063905394684,1.32933441501959
,-84.4,,-76.34,,,2.023063905394684,1.32933441501959
,-89.5,,-78.46,,,2.023063905394684,1.32933441501959
,-89.5,,-78.46,,,2.023063905394684,1.32933441501959
,-89.5,,-78.46,,,2.023063905394684,1.32933441501959
,-88.2,,-76.77,,-124.52,2.023063905394684,1.32933441501959
,-88.2,,-76.77,,-124.52,2.023063905394684,1.32933441501959
,-88.2,,-76.77,,-124.52,2.023063905394684,1.32933441501959
-156.0,-86.83,,-76.36,,-156.0,2.023063905394684,1.32933441501959
-156.0,-86.83,,-76.36,,-156.0,2.023063905394684,1.32933441501959
-156.0,-87.07,,-77.86,,,2.023063905394684,1.32933441501959
-156.0,-87.07,,-77.86,,,2.374419023560326,1.3164584442994136
-156.0,-87.07,,-77.86,,,2.374419023560326,1.3164584442994136
,-123.26,,-78.72,,,2.374419023560326,1.3164584442994136
,-123.26,,-78.72,,,2.374419023560326,1.3164584442994136
-87.45,-93.23,,-79.62,,,2.374419023560326,1.3164584442994136
-87.45,-93.23,,-79.62,,,2.374419023560326,1.3164584442994136
-87.45,-93.23,,-79.62,,,2.374419023560326,1.3164584442994136
-123.99,-91.78,,-77.47,,,2.374419023560326,1.3164584442994136
-123.99,-91.78,,-77.47,,,2.374419023560326,1.3164584442994136
-86.38,-92.63,,-83.71,,,2.374419023560326,1.3164584442994136
-86.38,-92.63,,-83.71,,,2.374419023560326,1.3164584442994136
-86.38,-92.63,,-83.71,,,2.374419023560326,1.3164584442994136
-85.25,-92.01,,-83.34,-91.73,,2.374419023560326,1.3164584442994136
-85.25,-92.01,,-83.34,-91.73,,2.374419023560326,1.3164584442994136
-85.25,-92.01,,-83.34,-91.73,,2.374419023560326,1.3164584442994136
-86.04,-92.56,,-84.61,-123.95,,2.374419023560326,1.3164584442994136
-86.04,-92.56,,-84.61,-123.95,,2.374419023560326,1.3164584442994136
-89.39,-95.67,,-80.88,,,2.374419023560326,1.3164584442994136
-89.39,-95.67,,-80.88,,,2.374419023560326,1.3164584442994136
-89.39,-95.67,,-80.88,,,2.374419023560326,1.3164584442994136
-90.73,-91.31,-92.45,-83.1,-93.06,,2.738626538701523,1.2947704539515943
-90.73,-91.31,-92.45,-83.1,-93.06,,2.738626538701523,1.2947704539515943
-123.83,-124.13,-123.45,-84.5,-90.65,,2.738626538701523,1.2947704539515943
-123.83,-124.13,-123.45,-84.5,-90.65,,2.738626538701523,1.2947704539515943
-123.83,-124.13,-123.45,-84.5,-90.65,,2.738626538701523,1.2947704539515943
-91.45,-91.52,-156.0,-82.85,-156.0,,2.738626538701523,1.2947704539515943
-91.45,-91.52,-156.0,-82.85,-156.0,,2.738626538701523,1.2947704539515943
-91.45,-91.52,-156.0,-82.85,-156.0,,2.738626538701523,1.2947704539515943
-89.16,-85.38,-126.09,-82.0,,-93.32,2.738626538701523,1.2947704539515943
-89.16,-85.38,-126.09,-82.0,,-93.32,2.738626538701523,1.2947704539515943
-92.61,-91.0,-156.0,-82.09,,-156.0,2.738626538701523,1.2947704539515943
-92.61,-91.0,-156.0,-82.09,,-156.0,2.738626538701523,1.2947704539515943
-92.61,-91.0,-156.0,-82.09,,-156.0,2.738626538701523,1.2947704539515943
-124.95,-90.11,-91.53,-83.03,,-156.0,2.738626538701523,1.2947704539515943
-124.95,-90.11,-91.53,-83.03,,-156.0,2.738626538701523,1.2947704539515943
-92.05,-89.75,-123.88,-78.88,,,2.738626538701523,1.2947704539515943
-92.05,-89.75,-123.88,-78.88,,,2.738626538701523,1.2947704539515943
-92.05,-89.75,-123.88,-78.88,,,2.738626538701523,1.2947704539515943
-156.0,-86.54,-123.88,-82.51,,,2.738626538701523,1.2947704539515943
-156.0,-86.54,-123.88,-82.51,,,3.0058600724280686,1.2890637687499102
-156.0,-86.54,-123.88,-82.51,,,3.0058600724280686,1.2890637687499102
-156.0,-123.18,-89.8,-83.08,-93.02,-93.2,3.0058600724280686,1.2890637687499102
-156.0,-123.18,-89.8,-83.08,-93.02,-93.2,3.0058600724280686,1.2890637687499102
,-89.02,,-81.79,-125.09,-125.94,3.0058600724280686,1.2890637687499102
,-89.02,,-81.79,-125.09,-125.94,3.0058600724280686,1.2890637687499102
,-89.02,,-81.79,-125.09,-125.94,3.0058600724280686,1.2890637687499102
-156.0,-93.55,,-79.03,-93.83,-94.45,3.0058600724280686,1.2890637687499102
-156.0,-93.55,,-79.03,-93.83,-94.45,3.0058600724280686,1.2890637687499102
-156.0,-90.31,,-83.99,-94.34,-156.0,3.0058600724280686,1.2890637687499102
-156.0,-90.31,,-83.99,-94.34,-156.0,3.0058600724280686,1.2890637687499102
-156.0,-90.31,,-83.99,-94.34,-156.0,3.0058600724280686,1.2890637687499102
-86.59,-84.56,,-81.39,-85.74,-86.77,3.0058600724280686,1.2890637687499102
-86.59,-84.56,,-81.39,-85.74,-86.77,3.0058600724280686,1.2890637687499102
-86.59,-84.56,,-81.39,-85.74,-86.77,3.0058600724280686,1.2890637687499102
-85.15,-89.14,,-85.43,-87.23,-87.6,3.0058600724280686,1.2890637687499102
-85.15,-89.14,,-85.43,-87.23,-87.6,3.0058600724280686,1.2890637687499102
-87.49,-84.8,,-84.57,-86.93,-85.76,3.8969964953511855,1.3118143957215394
-87.49,-84.8,,-84.57,-86.93,-85.76,3.8969964953511855,1.3118143957215394
-87.49,-84.8,,-84.57,-86.93,-85.76,3.8969964953511855,1.3118143957215394
-123.89,-83.38,,-85.96,-86.82,-85.16,3.8969964953511855,1.3118143957215394
-123.89,-83.38,,-85.96,-86.82,-85.16,3.8969964953511855,1.3118143957215394
-122.96,-84.08,,-79.8,-89.52,-86.39,3.8969964953511855,1.3118143957215394
-122.96,-84.08,,-79.8,-89.52,-86.39,3.8969964953511855,1.3118143957215394
-122.96,-84.08,,-79.8,-89.52,-86.39,3.8969964953511855,1.3118143957215394
-124.32,-84.57,,-79.11,-85.24,-122.54,3.8969964953511855,1.3118143957215394
-124.32,-84.57,,-79.11,-85.24,-122.54,3.8969964953511855,1.3118143957215394
-124.32,-84.57,,-79.11,-85.24,-122.54,3.8969964953511855,1.3118143957215394
-84.47,-78.59,,-81.39,-156.0,-156.0,3.8969964953511855,1.3118143957215394
-84.47,-78.59,,-81.39,-156.0,-156.0,3.8969964953511855,1.3118143957215394
-87.06,-82.59,,-84.77,-87.66,,3.8969964953511855,1.3118143957215394
-87.06,-82.59,,-84.77,-87.66,,3.8969964953511855,1.3118143957215394
-87.06,-82.59,,-84.77,-87.66,,3.8969964953511855,1.3118143957215394
-85.63,-81.43,,-85.88,,-85.45,3.8969964953511855,1.3118143957215394
-85.63,-81.43,,-85.88,,-85.45,3.8969964953511855,1.3118143957215394
-86.9,-90.7,,-81.65,,-91.54,3.8969964953511855,1.3118143957215394
-86.9,-90.7,,-81.65,,-91.54,3.8969964953511855,1.3118143957215394
-86.9,-90.7,,-81.65,,-91.54,4.205662735461679,1.311112938847344
-85.75,-86.47,,-79.68,,-91.45,4.205662735461679,1.311112938847344
-85.75,-86.47,,-79.68,,-91.45,4.205662735461679,1.311112938847344
-85.27,-90.75,,-77.89,,-123.86,4.205662735461679,1.311112938847344
-85.27,-90.75,,-77.89,,-123.86,4.205662735461679,1.311112938847344
-85.27,-90.75,,-77.89,,-123.86,4.205662735461679,1.311112938847344
-84.4,-87.63,,-82.38,,-92.72,4.205662735461679,1.311112938847344
-84.4,-87.63,,-82.38,,-92.72,4.205662735461679,1.311112938847344
-84.4,-87.63,,-82.38,,-92.72,4.205662735461679,1.311112938847344
-80.58,-122.83,,-85.14,,-156.0,4.205662735461679,1.311112938847344
-80.58,-122.83,,-85.14,,-156.0,4.205662735461679,1.311112938847344
-80.83,-86.13,,-83.11,,,4.205662735461679,1.311112938847344
-80.83,-86.13,,-83.11,,,4.205662735461679,1.311112938847344
-80.83,-86.13,,-83.11,,,4.205662735461679,1.311112938847344
-81.71,-123.15,,-81.79,,-89.04,4.205662735461679,1.311112938847344
-81.71,-123.15,,-81.79,,-89.04,4.205662735461679,1.311112938847344
-88.74,-90.74,,-79.96,-89.66,-92.92,4.205662735461679,1.311112938847344
-88.74,-90.74,,-79.96,-89.66,-92.92,4.205662735461679,1.311112938847344
-88.74,-90.74,,-79.96,-89.66,-92.92,4.205662735461679,1.311112938847344
-89.84,-92.43,,-82.52,-90.87,-93.1,4.525831983460761,1.3100587821621652
-89.84,-92.43,,-82.52,-90.87,-93.1,4.525831983460761,1.3100587821621652
-89.04,-90.84,-89.24,-85.14,-89.77,-122.71,4.525831983460761,1.3100587821621652
-89.04,-90.84,-89.24,-85.14,-89.77,-122.71,4.525831983460761,1.3100587821621652
-89.04,-90.84,-89.24,-85.14,-89.77,-122.71,4.525831983460761,1.3100587821621652
-87.68,-123.53,-88.84,-84.97,-88.91,-91.51,4.525831983460761,1.3100587821621652
-87.68,-123.53,-88.84,-84.97,-88.91,-91.51,4.525831983460761,1.3100587821621652
-87.68,-123.53,-88.84,-84.97,-88.91,-91.51,4.525831983460761,1.3100587821621652
-85.29,-91.25,-88.47,-82.18,-88.42,-88.0,4.525831983460761,1.3100587821621652
-85.29,-91.25,-88.47,-82.18,-88.42,-88.0,4.525831983460761,1.3100587821621652
-85.16,-87.67,,-85.02,-86.34,-87.9,4.525831983460761,1.3100587821621652
-85.16,-87.67,,-85.02,-86.34,-87.9,4.525831983460761,1.3100587821621652
-85.16,-87.67,,-85.02,-86.34,-87.9,4.525831983460761,1.3100587821621652
-87.06,-123.13,-87.43,-79.28,-89.7,-122.8,4.525831983460761,1.3100587821621652
-87.06,-123.13,-87.43,-79.28,-89.7,-122.8,4.525831983460761,1.3100587821621652
-85.44,-91.88,-86.29,-81.13,-124.27,-123.35,4.525831983460761,1.3100587821621652
-85.44,-91.88,-86.29,-81.13,-124.27,-123.35,4.525831983460761,1.3100587821621652
-85.44,-91.88,-86.29,-81.13,-124.27,-123.35,4.827553685430095,1.308163736077389
-85.37,-89.5,-90.76,-81.33,-123.09,-156.0,4.827553685430095,1.308163736077389
-85.37,-89.5,-90.76,-81.33,-123.09,-156.0,4.827553685430095,1.308163736077389
-85.37,-89.5,-90.76,-81.33,-123.09,-156.0,4.827553685430095,1.308163736077389
-127.34,-77.84,-126.19,-78.46,-85.47,,4.827553685430095,1.308163736077389
-127.34,-77.84,-126.19,-78.46,-85.47,,4.827553685430095,1.308163736077389
-123.56,-81.94,-127.66,-83.64,-89.36,-121.64,4.827553685430095,1.308163736077389
-123.56,-81.94,-127.66,-83.64,-89.36,-121.64,4.827553685430095,1.308163736077389
-123.56,-81.94,-127.66,-83.64,-89.36,-121.64,4.827553685430095,1.308163736077389
-156.0,-80.69,-121.79,-85.75,-85.79,-85.27,4.827553685430095,1.308163736077389
-156.0,-80.69,-121.79,-85.75,-85.79,-85.27,4.827553685430095,1.308163736077389
,-79.88,-86.35,-80.36,-85.39,-84.61,4.827553685430095,1.308163736077389
,-79.88,-86.35,-80.36,-85.39,-84.61,4.827553685430095,1.308163736077389
,-79.88,-86.35,-80.36,-85.39,-84.61,4.827553685430095,1.308163736077389
-83.38,-79.81,-120.49,-78.71,-120.96,-120.35,4.827553685430095,1.308163736077389
-83.38,-79.81,-120.49,-78.71,-120.96,-120.35,4.827553685430095,1.308163736077389
-83.38,-79.81,-120.49,-78.71,-120.96,-120.35,5.122188002165738,1.2916867976698356
-122.59,-80.82,-156.0,-80.54,-85.39,-89.27,5.122188002165738,1.2916867976698356
-122.59,-80.82,-156.0,-80.54,-85.39,-89.27,5.122188002165738,1.2916867976698356
,-79.98,-122.99,-77.78,,-87.31,5.122188002165738,1.2916867976698356
,-79.98,-122.99,-77.78,,-87.31,5.122188002165738,1.2916867976698356
,-79.98,-122.99,-77.78,,-87.31,5.122188002165738,1.2916867976698356
-156.0,-79.46,-122.87,-83.03,,-87.12,5.122188002165738,1.2916867976698356
-156.0,-79.46,-122.87,-83.03,,-87.12,5.122188002165738,1.2916867976698356
-122.83,-81.06,-121.16,-80.54,-88.13,-85.75,5.122188002165738,1.2916867976698356
-122.83,-81.06,-121.16,-80.54,-88.13,-85.75,5.122188002165738,1.2916867976698356
-122.83,-81.06,-121.16,-80.54,-88.13,-85.75,5.122188002165738,1.2916867976698356
-121.11,-83.11,-87.74,-80.62,,-86.52,5.122188002165738,1.2916867976698356
-121.11,-83.11,-87.74,-80.62,,-86.52,5.122188002165738,1.2916867976698356
-121.11,-83.11,-87.74,-80.62,,-86.52,5.122188002165738,1.2916867976698356
-118.98,-77.6,-156.0,-80.02,,-85.34,5.122188002165738,1.2916867976698356
-118.98,-77.6,-156.0,-80.02,,-85.34,5.122188002165738,1.2916867976698356
-84.09,-80.86,-156.0,-78.06,,-156.0,5.122188002165738,1.2916867976698356
-84.09,-80.86,-156.0,-78.06,,-156.0,5.122188002165738,1.2916867976698356
-84.09,-80.86,-156.0,-78.06,,-156.0,5.437414997634599,1.295571781325655
-156.0,-76.55,,-76.63,,-121.06,5.437414997634599,1.295571781325655
-156.0,-76.55,,-76.63,,-121.06,5.437414997634599,1.295571781325655
-119.33,-75.55,,-81.39,,-84.95,5.437414997634599,1.295571781325655
-119.33,-75.55,,-81.39,,-84.95,5.437414997634599,1.295571781325655
-119.33,-75.55,,-81.39,,-84.95,5.437414997634599,1.295571781325655
-86.57,-77.78,,-81.8,,-87.0,5.437414997634599,1.295571781325655
-86.57,-77.78,,-81.8,,-87.0,5.437414997634599,1.295571781325655
-156.0,-77.34,,-80.73,,-84.27,5.437414997634599,1.295571781325655
-156.0,-77.34,,-80.73,,-84.27,5.437414997634599,1.295571781325655
-156.0,-77.34,,-80.73,,-84.27,5.437414997634599,1.295571781325655
-120.09,-75.8,,-81.85,,-121.02,5.437414997634599,1.295571781325655
-120.09,-75.8,,-81.85,,-121.02,5.437414997634599,1.295571781325655
-120.09,-75.8,,-81.85,,-121.02,5.437414997634599,1.295571781325655
-83.68,-78.15,,-83.14,,-122.82,5.437414997634599,1.295571781325655
-83.68,-78.15,,-83.14,,-122.82,5.437414997634599,1.295571781325655
-119.3,-76.0,,-83.23,-156.0,-87.77,5.437414997634599,1.295571781325655
-119.3,-76.0,,-83.23,-156.0,-87.77,5.759170045810474,1.3105042611214122
-119.3,-76.0,,-83.23,-156.0,-87.77,5.759170045810474,1.3105042611214122
-122.32,-78.81,,-81.75,-120.7,-84.81,5.759170045810474,1.3105042611214122
-122.32,-78.81,,-81.75,-120.7,-84.81,5.759170045810474,1.3105042611214122
-119.53,-75.5,,-88.43,-120.8,-86.26,5.759170045810474,1.3105042611214122
-119.53,-75.5,,-88.43,-120.8,-86.26,5.759170045810474,1.3105042611214122
-119.53,-75.5,,-88.43,-120.8,-86.26,5.759170045810474,1.3105042611214122
-125.05,-89.82,,-84.16,-92.09,-89.76,5.759170045810474,1.3105042611214122
-125.05,-89.82,,-84.16,-92.09,-89.76,5.759170045810474,1.3105042611214122
-125.05,-89.82,,-84.16,-92.09,-89.76,5.759170045810474,1.3105042611214122
-87.46,-122.69,,-80.17,,-88.08,5.759170045810474,1.3105042611214122
-87.46,-122.69,,-80.17,,-88.08,5.759170045810474,1.3105042611214122
-86.76,-90.45,,-81.0,,-86.44,5.759170045810474,1.3105042611214122
-86.76,-90.45,,-81.0,,-86.44,5.759170045810474,1.3105042611214122
-86.76,-90.45,,-81.0,,-86.44,5.759170045810474,1.3105042611214122
-89.25,-156.0,,-80.2,,-89.91,5.759170045810474,1.3105042611214122
-89.25,-156.0,,-80.2,,-89.91,5.759170045810474,1.3105042611214122
-120.27,-123.15,,-81.51,,-88.41,6.059741643332044,1.339951009312872
-120.27,-123.15,,-81.51,,-88.41,6.059741643332044,1.339951009312872
-120.27,-123.15,,-81.51,,-88.41,6.059741643332044,1.339951009312872
-86.16,-87.5,,-82.37,-122.96,-88.66,6.059741643332044,1.339951009312872
-86.16,-87.5,,-82.37,-122.96,-88.66,6.059741643332044,1.339951009312872
-90.46,-86.77,,-80.99,-121.96,-88.33,6.059741643332044,1.339951009312872
-90.46,-86.77,,-80.99,-121.96,-88.33,6.059741643332044,1.339951009312872
-90.46,-86.77,,-80.99,-121.96,-88.33,6.059741643332044,1.339951009312872
-90.17,-85.17,,-82.85,,-88.61,6.059741643332044,1.339951009312872
-90.17,-85.17,,-82.85,,-88.61,6.059741643332044,1.339951009312872
-89.31,-88.21,,-82.96,-121.63,-90.95,6.059741643332044,1.339951009312872
-89.31,-88.21,,-82.96,-121.63,-90.95,6.059741643332044,1.339951009312872
-89.31,-88.21,,-82.96,-121.63,-90.95,6.059741643332044,1.339951009312872
-124.64,-88.18,,-83.11,-124.68,-91.08,6.059741643332044,1.339951009312872
-124.64,-88.18,,-83.11,-124.68,-91.08,6.059741643332044,1.339951009312872
-124.64,-88.18,,-83.11,-124.68,-91.08,6.059741643332044,1.339951009312872
-122.79,-85.3,,-80.57,-87.19,,6.059741643332044,1.339951009312872
-122.79,-85.3,,-80.57,-87.19,,6.374549917908214,1.3984881674134224
-121.7,-85.47,-88.16,-80.75,,,6.374549917908214,1.3984881674134224
-121.7,-85.47,-88.16,-80.75,,,6.374549917908214,1.3984881674134224
-121.7,-85.47,-88.16,-80.75,,,6.374549917908214,1.3984881674134224
-87.32,-87.54,-122.64,-80.84,,,6.374549917908214,1.3984881674134224
-87.32,-87.54,-122.64,-80.84,,,6.374549917908214,1.3984881674134224
-87.44,-122.92,-156.0,-81.05,-86.58,-121.65,6.374549917908214,1.3984881674134224
-87.44,-122.92,-156.0,-81.05,-86.58,-121.65,6.374549917908214,1.3984881674134224
-87.44,-122.92,-156.0,-81.05,-86.58,-121.65,6.374549917908214,1.3984881674134224
-86.7,-122.57,,-84.46,-88.0,-156.0,6.374549917908214,1.3984881674134224
-86.7,-122.57,,-84.46,-88.0,-156.0,6.374549917908214,1.3984881674134224
-86.7,-122.57,,-84.46,-88.0,-156.0,6.374549917908214,1.3984881674134224
-85.5,-90.85,,-81.71,-124.48,-92.5,6.374549917908214,1.3984881674134224
-85.5,-90.85,,-81.71,-124.48,-92.5,6.374549917908214,1.3984881674134224
-85.85,-156.0,-90.7,-85.29,-90.56,-92.04,6.374549917908214,1.3984881674134224
-85.85,-156.0,-90.7,-85.29,-90.56,-92.04,6.538589823169664,1.4486110536841053
-85.85,-156.0,-90.7,-85.29,-90.56,-92.04,6.538589823169664,1.4486110536841053
-119.8,-88.56,-85.7,-84.27,-88.23,-89.0,6.538589823169664,1.4486110536841053
-119.8,-88.56,-85.7,-84.27,-88.23,-89.0,6.538589823169664,1.4486110536841053
-83.07,-123.27,,-81.11,-121.04,-123.26,6.538589823169664,1.4486110536841053
-83.07,-123.27,,-81.11,-121.04,-123.26,6.538589823169664,1.4486110536841053
-83.07,-123.27,,-81.11,-121.04,-123.26,6.538589823169664,1.4486110536841053
-85.04,,,-81.79,-90.08,-156.0,6.538589823169664,1.4486110536841053
-85.04,,,-81.79,-90.08,-156.0,6.538589823169664,1.4486110536841053
-85.04,,,-81.79,-90.08,-156.0,6.538589823169664,1.4486110536841053
-88.8,-93.42,,-90.26,-89.57,-96.16,6.538589823169664,1.4486110536841053
-88.8,-93.42,,-90.26,-89.57,-96.16,6.538589823169664,1.4486110536841053
-86.51,-156.0,-94.04,-82.61,-89.61,-90.36,6.538589823169664,1.4486110536841053
-86.51,-156.0,-94.04,-82.61,-89.61,-90.36,6.538589823169664,1.4486110536841053
-86.51,-156.0,-94.04,-82.61,-89.61,-90.36,6.538589823169664,1.4486110536841053
-87.46,-88.61,-124.29,-82.24,-89.35,-87.71,6.538589823169664,1.4486110536841053
-87.46,-88.61,-124.29,-82.24,-89.35,-87.71,6.538589823169664,1.4486110536841053
-87.46,-88.61,-124.29,-82.24,-89.35,-87.71,6.538589823169664,1.4486110536841053
-85.68,-83.83,-122.69,-82.0,-86.92,-82.1,6.2002211927301065,1.4391086762373608
-85.68,-83.83,-122.69,-82.0,-86.92,-82.1,6.2002211927301065,1.4391086762373608
-121.35,-86.36,-87.98,-82.83,-86.5,-82.77,6.2002211927301065,1.4391086762373608
-121.35,-86.36,-87.98,-82.83,-86.5,-82.77,6.2002211927301065,1.4391086762373608
-121.35,-86.36,-87.98,-82.83,-86.5,-82.77,6.2002211927301065,1.4391086762373608
-87.34,-84.27,,-81.03,-123.55,-85.82,6.2002211927301065,1.4391086762373608
-87.34,-84.27,,-81.03,-123.55,-85.82,6.2002211927301065,1.4391086762373608
-119.45,-87.23,-89.16,-83.81,-86.3,-87.26,6.2002211927301065,1.4391086762373608
-119.45,-87.23,-89.16,-83.81,-86.3,-87.26,6.2002211927301065,1.4391086762373608
-119.45,-87.23,-89.16,-83.81,-86.3,-87.26,6.2002211927301065,1.4391086762373608
-87.76,-88.33,-87.95,-82.6,,-83.6,6.2002211927301065,1.4391086762373608
-87.76,-88.33,-87.95,-82.6,,-83.6,6.2002211927301065,1.4391086762373608
-87.76,-88.33,-87.95,-82.6,,-83.6,6.2002211927301065,1.4391086762373608
-83.27,-82.02,-84.95,-82.76,,-82.77,6.2002211927301065,1.4391086762373608
-83.27,-82.02,-84.95,-82.76,,-82.77,6.2002211927301065,1.4391086762373608
-120.75,-79.47,-86.89,-83.07,,-87.36,6.2002211927301065,1.4391086762373608
-120.75,-79.47,-86.89,-83.07,,-87.36,6.2002211927301065,1.4391086762373608
-120.75,-79.47,-86.89,-83.07,,-87.36,6.2002211927301065,1.4391086762373608
-90.14,-81.54,-88.26,-88.19,,-87.75,5.950982075429597,1.459526491988311
-90.14,-81.54,-88.26,-88.19,,-87.75,5.950982075429597,1.459526491988311
-91.21,-85.52,-88.86,-85.68,,-86.53,5.950982075429597,1.459526491988311
-91.21,-85.52,-88.86,-85.68,,-86.53,5.950982075429597,1.459526491988311
-91.21,-85.52,-88.86,-85.68,,-86.53,5.950982075429597,1.459526491988311
-87.17,-82.02,-88.05,-78.75,,-83.42,5.950982075429597,1.459526491988311
