"PC Time","UE Time","Timestamp","Longitude","Latitude","NR PCI","NR TA","NR PRACH TA","SS-RSRP","SS-SINR","SS-RSSI","SS-RSRQ","1st NR PCI","2nd NR PCI","3rd NR PCI","4th NR PCI","5th NR PCI","6th NR PCI","SS-RSRP SCell1","SS-RSRP SCell2","SS-RSRP SCell3","SS-RSRP SCell4","1st SS-RSRP","2nd SS-RSRP","3rd SS-RSRP","4th SS-RSRP","5th SS-RSRP","6th SS-RSRP","1st SS-SINR","2nd SS-SINR","3rd SS-SINR","4th SS-SINR","5th SS-SINR","6th SS-SINR","Network Type","PCell1 -Beam Cell Type","PCell1 -Beam NARFCN","PCell1 -Beam PCI","PCell1 -Beam SSB-Index","PCell1 -Beam Serving Beam","PCell1 -Beam SS-RSRP","PCell1 -Beam SS-RSRQ","PCell1 -Beam SS-SINR","PCell2 -Beam Cell Type","PCell2 -Beam NARFCN","PCell2 -Beam PCI","PCell2 -Beam SSB-Index","PCell2 -Beam Serving Beam","PCell2 -Beam SS-RSRP","PCell2 -Beam SS-RSRQ","PCell2 -Beam SS-SINR","PCell3 -Beam Cell Type","PCell3 -Beam NARFCN","PCell3 -Beam PCI","PCell3 -Beam SSB-Index","PCell3 -Beam Serving Beam","PCell3 -Beam SS-RSRP","PCell3 -Beam SS-RSRQ","PCell3 -Beam SS-SINR","PCell4 -Beam Cell Type","PCell4 -Beam NARFCN","PCell4 -Beam PCI","PCell4 -Beam SSB-Index","PCell4 -Beam Serving Beam","PCell4 -Beam SS-RSRP","PCell4 -Beam SS-RSRQ","PCell4 -Beam SS-SINR","PCell5 -Beam Cell Type","PCell5 -Beam NARFCN","PCell5 -Beam PCI","PCell5 -Beam SSB-Index","PCell5 -Beam Serving Beam","PCell5 -Beam SS-RSRP","PCell5 -Beam SS-RSRQ","PCell5 -Beam SS-SINR","PCell6 -Beam Cell Type","PCell6 -Beam NARFCN","PCell6 -Beam PCI","PCell6 -Beam SSB-Index","PCell6 -Beam Serving Beam","PCell6 -Beam SS-RSRP","PCell6 -Beam SS-RSRQ","PCell6 -Beam SS-SINR","PCell7 -Beam Cell Type","PCell7 -Beam NARFCN","PCell7 -Beam PCI","PCell7 -Beam SSB-Index","PCell7 -Beam Serving Beam","PCell7 -Beam SS-RSRP","PCell7 -Beam SS-RSRQ","PCell7 -Beam SS-SINR","NCell1 -Beam Cell Type","NCell1 -Beam NARFCN","NCell1 -Beam PCI","NCell1 -Beam SSB-Index","NCell1 -Beam Serving Beam","NCell1 -Beam SS-RSRP","NCell1 -Beam SS-RSRQ","NCell1 -Beam SS-SINR","NCell2 -Beam Cell Type","NCell2 -Beam NARFCN","NCell2 -Beam PCI","NCell2 -Beam SSB-Index","NCell2 -Beam Serving Beam","NCell2 -Beam SS-RSRP","NCell2 -Beam SS-RSRQ","NCell2 -Beam SS-SINR","NCell3 -Beam Cell Type","NCell3 -Beam NARFCN","NCell3 -Beam PCI","NCell3 -Beam SSB-Index","NCell3 -Beam Serving Beam","NCell3 -Beam SS-RSRP","NCell3 -Beam SS-RSRQ","NCell3 -Beam SS-SINR","NCell4 -Beam Cell Type","NCell4 -Beam NARFCN","NCell4 -Beam PCI","NCell4 -Beam SSB-Index","NCell4 -Beam Serving Beam","NCell4 -Beam SS-RSRP","NCell4 -Beam SS-RSRQ","NCell4 -Beam SS-SINR","NCell5 -Beam Cell Type","NCell5 -Beam NARFCN","NCell5 -Beam PCI","NCell5 -Beam SSB-Index","NCell5 -Beam Serving Beam","NCell5 -Beam SS-RSRP","NCell5 -Beam SS-RSRQ","NCell5 -Beam SS-SINR","NCell6 -Beam Cell Type","NCell6 -Beam NARFCN","NCell6 -Beam PCI","NCell6 -Beam SSB-Index","NCell6 -Beam Serving Beam","NCell6 -Beam SS-RSRP","NCell6 -Beam SS-RSRQ","NCell6 -Beam SS-SINR","NCell7 -Beam Cell Type","NCell7 -Beam NARFCN","NCell7 -Beam PCI","NCell7 -Beam SSB-Index","NCell7 -Beam Serving Beam","NCell7 -Beam SS-RSRP","NCell7 -Beam SS-RSRQ","NCell7 -Beam SS-SINR","NCell8 -Beam Cell Type","NCell8 -Beam NARFCN","NCell8 -Beam PCI","NCell8 -Beam SSB-Index","NCell8 -Beam Serving Beam","NCell8 -Beam SS-RSRP","NCell8 -Beam SS-RSRQ","NCell8 -Beam SS-SINR","NCell9 -Beam Cell Type","NCell9 -Beam NARFCN","NCell9 -Beam PCI","NCell9 -Beam SSB-Index","NCell9 -Beam Serving Beam","NCell9 -Beam SS-RSRP","NCell9 -Beam SS-RSRQ","NCell9 -Beam SS-SINR","NCell10 -Beam Cell Type","NCell10 -Beam NARFCN","NCell10 -Beam PCI","NCell10 -Beam SSB-Index","NCell10 -Beam Serving Beam","NCell10 -Beam SS-RSRP","NCell10 -Beam SS-RSRQ","NCell10 -Beam SS-SINR"
"2024-05-31 16:43:22.694","2024-05-31 16:43:22.114","0","121.446388618167","31.0283017967792","81","32","16","-78","-0.25","-47.63","-13.63","","","","","","","","","","","","","","","","","","","","","","","NR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2024-05-31 16:43:22.694","2024-05-31 16:43:22.125","10591","121.44638778365","31.0283008768333","81","","","-80.81","-4.44","-49.06","-16.44","81","","","","","","","","","","-80.81","","","","","","-4.44","","","","","","NR","PCell","627264","81","2","True","-80.81","-16.44","-4.44","PCell","627264","81","3","False","-85.25","-19.38","-8.69","PCell","627264","81","4","False","-91.19","-20.63","-9.69","PCell","627264","81","6","False","-84.06","-21.63","-10.00","PCell","627264","81","1","False","-90.06","-21.19","-10.94","PCell","627264","81","5","False","-85.94","-23.44","-12.75","PCell","627264","81","0","False","-87.94","-24.13","-13.31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2024-05-31 16:43:22.694","2024-05-31 16:43:22.149","35191","121.446387366392","31.0283004168604","81","","","-82.63","-3.63","-49.06","-15.63","991","486","182","81","924","1007","","","","","-77","-79","-81","-82.63","-85.25","-85.50","4.75","0.38","-2.38","-3.63","-5","-8.88","NR","PCell","627264","81","2","True","-82.63","-15.63","-3.63","PCell","627264","81","3","False","-85.25","-19.38","-8.69","PCell","627264","81","4","False","-91.19","-20.63","-9.69","PCell","627264","81","6","False","-84.06","-21.63","-10.00","PCell","627264","81","1","False","-90.06","-21.19","-10.94","PCell","627264","81","5","False","-85.94","-23.44","-12.75","PCell","627264","81","0","False","-87.94","-24.13","-13.31","NCell","627264","991","0","False","-77.00","-11.88","4.75","NCell","627264","182","0","False","-81.00","-15.75","-2.38","NCell","627264","486","0","False","-79.00","-14.25","0.38","NCell","627264","1007","0","False","-85.50","-19.75","-8.88","NCell","627264","664","0","False","-86.25","-20.13","-9.25","NCell","627264","924","0","False","-85.25","-16.75","-5.00","NCell","627264","180","0","False","-87.63","-18.00","-6.13","","","","","","","","","","","","","","","","","","","","","","","",""
"2024-05-31 16:43:22.694","2024-05-31 16:43:22.442","327585","121.446385697359","31.0282985769686","81","","","-68.63","5","-44.13","-11.50","81","991","486","182","924","1007","","","","","-68.63","-77","-79","-81","-85.25","-85.50","5","4.75","0.38","-2.38","-5","-8.88","NR","PCell","627264","81","2","True","-68.63","-11.50","5.00","PCell","627264","81","6","False","-80.06","-18.31","-6.38","PCell","627264","81","1","False","-84.69","-18.50","-7.50","PCell","627264","81","3","False","-88.94","-21.31","-8.88","PCell","627264","81","5","False","-83.38","-21.31","-8.94","PCell","627264","81","0","False","-86.94","-21.31","-10.94","PCell","627264","81","4","False","-91.94","-24.63","-14.25","NCell","627264","991","0","False","-77.00","-11.88","4.75","NCell","627264","182","0","False","-81.00","-15.75","-2.38","NCell","627264","486","0","False","-79.00","-14.25","0.38","NCell","627264","1007","0","False","-85.50","-19.75","-8.88","NCell","627264","664","0","False","-86.25","-20.13","-9.25","NCell","627264","924","0","False","-85.25","-16.75","-5.00","NCell","627264","180","0","False","-87.63","-18.00","-6.13","","","","","","","","","","","","","","","","","","","","","","","",""
"2024-05-31 16:43:23.245","2024-05-31 16:43:22.463","331431","121.446384445584","31.0282971970498","81","","","-73","4.38","-44.13","-11.63","81","991","486","182","924","1007","","","","","-73","-77","-79","-81","-85.25","-85.50","4.38","4.75","0.38","-2.38","-5","-8.88","NR","PCell","627264","81","2","True","-73.00","-11.63","4.38","PCell","627264","81","6","False","-80.06","-18.31","-6.38","PCell","627264","81","1","False","-84.69","-18.50","-7.50","PCell","627264","81","3","False","-88.94","-21.31","-8.88","PCell","627264","81","5","False","-83.38","-21.31","-8.94","PCell","627264","81","0","False","-86.94","-21.31","-10.94","PCell","627264","81","4","False","-91.94","-24.63","-14.25","NCell","627264","991","0","False","-77.00","-11.88","4.75","NCell","627264","182","0","False","-81.00","-15.75","-2.38","NCell","627264","486","0","False","-79.00","-14.25","0.38","NCell","627264","1007","0","False","-85.50","-19.75","-8.88","NCell","627264","664","0","False","-86.25","-20.13","-9.25","NCell","627264","924","0","False","-85.25","-16.75","-5.00","NCell","627264","180","0","False","-87.63","-18.00","-6.13","","","","","","","","","","","","","","","","","","","","","","","",""
"2024-05-31 16:43:23.245","2024-05-31 16:43:22.762","630112","121.446381524775","31.0282939772393","81","","","-74.38","0.56","-47","-13.63","81","991","486","182","924","1007","","","","","-74.38","-77","-79","-81","-85.25","-85.50","0.56","4.75","0.38","-2.38","-5","-8.88","NR","PCell","627264","81","2","True","-74.38","-13.63","0.56","PCell","627264","81","3","False","-83.69","-18.69","-7.44","PCell","627264","81","1","False","-86.38","-18.25","-7.56","PCell","627264","81","4","False","-88.06","-19.75","-7.94","PCell","627264","81","6","False","-81.31","-20.06","-8.94","PCell","627264","81","0","False","-85.50","-22.13","-9.75","PCell","627264","81","5","False","-85.19","-22.00","-10.06","NCell","627264","991","0","False","-77.00","-11.88","4.75","NCell","627264","182","0","False","-81.00","-15.75","-2.38","NCell","627264","486","0","False","-79.00","-14.25","0.38","NCell","627264","1007","0","False","-85.50","-19.75","-8.88","NCell","627264","664","0","False","-86.25","-20.13","-9.25","NCell","627264","924","0","False","-85.25","-16.75","-5.00","NCell","627264","180","0","False","-87.63","-18.00","-6.13","","","","","","","","","","","","","","","","","","","","","","","",""
"2024-05-31 16:43:23.245","2024-05-31 16:43:22.783","651416","121.446381107517","31.0282935172664","81","","","-77.25","1.75","-47","-13.25","991","81","486","182","924","1007","","","","","-77","-77.25","-79","-81","-85.25","-85.50","4.75","1.75","0.38","-2.38","-5","-8.88","NR","PCell","627264","81","2","True","-77.25","-13.25","1.75","PCell","627264","81","3","False","-83.69","-18.69","-7.44","PCell","627264","81","1","False","-86.38","-18.25","-7.56","PCell","627264","81","4","False","-88.06","-19.75","-7.94","PCell","627264","81","6","False","-81.31","-20.06","-8.94","PCell","627264","81","0","False","-85.50","-22.13","-9.75","PCell","627264","81","5","False","-85.19","-22.00","-10.06","NCell","627264","991","0","False","-77.00","-11.88","4.75","NCell","627264","182","0","False","-81.00","-15.75","-2.38","NCell","627264","486","0","False","-79.00","-14.25","0.38","NCell","627264","1007","0","False","-85.50","-19.75","-8.88","NCell","627264","664","0","False","-86.25","-20.13","-9.25","NCell","627264","924","0","False","-85.25","-16.75","-5.00","NCell","627264","180","0","False","-87.63","-18.00","-6.13","","","","","","","","","","","","","","","","","","","","","","","",""
"2024-05-31 16:43:23.245","2024-05-31 16:43:23.082","950097","121.446379855742","31.0282921373476","81","","","-75.44","2.88","-48.38","-12.13","81","991","486","182","924","1007","","","","","-75.44","-77","-79","-81","-85.25","-85.50","2.88","4.75","0.38","-2.38","-5","-8.88","NR","PCell","627264","81","2","True","-75.44","-12.13","2.88","PCell","627264","81","1","False","-89.06","-21.06","-8.63","PCell","627264","81","6","False","-87.25","-20.31","-9.69","PCell","627264","81","0","False","-84.88","-19.81","-9.75","PCell","627264","81","5","False","-81.31","-21.44","-10.06","PCell","627264","81","3","False","-84.69","-21.94","-10.94","PCell","627264","81","4","False","-88.69","-22.63","-11.00","NCell","627264","991","0","False","-77.00","-11.88","4.75","NCell","627264","182","0","False","-81.00","-15.75","-2.38","NCell","627264","486","0","False","-79.00","-14.25","0.38","NCell","627264","1007","0","False","-85.50","-19.75","-8.88","NCell","627264","664","0","False","-86.25","-20.13","-9.25","NCell","627264","924","0","False","-85.25","-16.75","-5.00","NCell","627264","180","0","False","-87.63","-18.00","-6.13","","","","","","","","","","","","","","","","","","","","","","","",""
"2024-05-31 16:43:23.790","2024-05-31 16:43:23.103","971432","121.446379439316","31.0282917156493","81","","","-74.88","2.25","-48.38","-12.63","81","991","486","182","924","1007","","","","","-74.88","-77","-79","-81","-85.25","-85.50","2.25","4.75","0.38","-2.38","-5","-8.88","NR","PCell","627264","81","2","True","-74.88","-12.63","2.25","PCell","627264","81","1","False","-89.06","-21.06","-8.63","PCell","627264","81","6","False","-87.25","-20.31","-9.69","PCell","627264","81","0","False","-84.88","-19.81","-9.75","PCell","627264","81","5","False","-81.31","-21.44","-10.06","PCell","627264","81","3","False","-84.69","-21.94","-10.94","PCell","627264","81","4","False","-88.69","-22.63","-11.00","NCell","627264","991","0","False","-77.00","-11.88","4.75","NCell","627264","182","0","False","-81.00","-15.75","-2.38","NCell","627264","486","0","False","-79.00","-14.25","0.38","NCell","627264","1007","0","False","-85.50","-19.75","-8.88","NCell","627264","664","0","False","-86.25","-20.13","-9.25","NCell","627264","924","0","False","-85.25","-16.75","-5.00","NCell","627264","180","0","False","-87.63","-18.00","-6.13","","","","","","","","","","","","","","","","","","","","","","","",""
"2024-05-31 16:43:23.790","2024-05-31 16:43:23.404","1272616","121.446377773611","31.028290028856","81","","","-72.06","5.50","-47.13","-11.94","81","","","","","","","","","","-72.06","","","","","","5.50","","","","","","NR","PCell","627264","81","2","True","-72.06","-11.94","5.50","PCell","627264","81","4","False","-87.81","-19.25","-8.19","PCell","627264","81","1","False","-88.25","-20.13","-8.38","PCell","627264","81","6","False","-83.19","-20.50","-8.81","PCell","627264","81","5","False","-78.13","-21.50","-9.63","PCell","627264","81","3","False","-87.81","-21.81","-11.06","PCell","627264","81","0","False","-88.63","-24.19","-13.31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
